Price,Close,High,Low,Open,Volume
Ticker,VRSK,VRSK,VRSK,VRSK,VRSK
Date,,,,,
2024-04-01,231.4197235107422,234.05423187935426,229.56065591363188,234.05423187935426,847200
2024-04-02,230.6343536376953,231.40979443273693,229.71973155045708,231.04194624151341,847000
2024-04-03,229.66009521484375,232.55309436642725,228.99401215812475,230.64431564352546,559300
2024-04-04,225.1963348388672,231.6484008213636,225.13668787595108,231.28056777029815,891200
2024-04-05,226.31971740722656,227.48289384222312,224.6992526544208,225.33551219709355,579900
2024-04-08,225.05712890625,226.81677479820414,223.6951243336789,225.941927488467,1035500
2024-04-09,228.01971435546875,228.1191360641222,225.07700471302815,226.3694110774083,690100
2024-04-10,224.5998077392578,228.4273158733449,224.18226387965927,226.51853744248476,608100
2024-04-11,222.05477905273438,223.22787634942335,220.81208352507753,223.1781806640156,1382800
2024-04-12,221.22964477539062,222.54193863707107,219.75829740259306,221.62730130761992,1039700
2024-04-15,220.8816680908203,225.0770094343337,220.77232544648,223.71501998102482,1070500
2024-04-16,220.80213928222656,223.15828506152712,219.26119385081313,222.40273166962896,1462500
2024-04-17,220.95126342773438,221.99513069832543,219.6190974711743,221.93548374051275,841400
2024-04-18,222.02496337890625,223.75480107528122,221.2495225559577,221.8758308085708,676800
2024-04-19,221.21971130371094,223.3173821508726,220.81210349307005,223.06884302286588,714300
2024-04-22,221.8658905029297,223.65537512569657,221.3787483871249,223.21794386572873,733100
2024-04-23,220.95126342773438,223.30740927907357,220.76237128157885,223.02904669619903,1068500
2024-04-24,220.95126342773438,221.27933686532717,218.3764019513333,219.46002880392513,1008800
2024-04-25,221.4881134033203,222.82029460279625,218.4658844074266,221.2892851431314,1052600
2024-04-26,219.84774780273438,222.30331534791094,219.37055697364127,219.37055697364127,815700
2024-04-29,220.55361938476562,221.44835414173116,219.5296394321583,220.49395725396056,911700
2024-04-30,216.68634033203125,221.16998033249592,216.06995303527998,219.9571082845435,1455600
2024-05-01,231.44955444335938,234.90921454838127,221.30916196128774,223.68519520579997,1824400
2024-05-02,232.39401245117188,233.8653749583033,228.556567845665,232.6326154665612,1544700
2024-05-03,235.9431610107422,236.181764028819,232.41390244601266,232.90104458597716,1127600
2024-05-06,240.44668579101562,240.5958031945033,235.7045551549954,237.15603028397948,892900
2024-05-07,245.55665588378906,245.64612632821905,241.1326624857995,241.6496281141023,1094500
